"","Source_ID","Predicted.trophic.mode","Score"
"2829","SPO-SPSG-SRF-180-2000-00_bin-207","Phototroph",164
"2830","SPO-SPSG-SRF-180-2000-00_bin-31","Heterotroph",174
"2831","SPO-SPSG-SRF-180-2000-00_bin-31","Mixotroph",83
"2832","SPO-SPSG-SRF-180-2000-00_bin-31","Phototroph",174
"2833","SPO-SPSG-SRF-180-2000-00_bin-35","Heterotroph",148
"2834","SPO-SPSG-SRF-180-2000-00_bin-35","Mixotroph",64
"2835","SPO-SPSG-SRF-180-2000-00_bin-35","Phototroph",167
"2836","SPO-SPSG-SRF-180-2000-00_bin-57","Heterotroph",148
"2837","SPO-SPSG-SRF-180-2000-00_bin-57","Mixotroph",67
"2838","SPO-SPSG-SRF-180-2000-00_bin-57","Phototroph",170
"2839","SPO-SPSG-SRF-180-2000-00_bin-69","Heterotroph",147
"2840","SPO-SPSG-SRF-180-2000-00_bin-69","Mixotroph",61
"2841","SPO-SPSG-SRF-180-2000-00_bin-69","Phototroph",166
"2842","SPO-SPSG-SRF-180-2000-00_bin-78","Heterotroph",201
"2843","SPO-SPSG-SRF-180-2000-00_bin-78","Mixotroph",101
"2844","SPO-SPSG-SRF-180-2000-00_bin-78","Phototroph",201
"2845","SPO-SPSG-SRF-180-2000-00_bin-82","Heterotroph",271
"2846","SPO-SPSG-SRF-180-2000-00_bin-82","Mixotroph",280
"2847","SPO-SPSG-SRF-180-2000-00_bin-82","Phototroph",414
"2848","SPO-SPSG-SRF-180-2000-00_bin-96","Heterotroph",357
"2849","SPO-SPSG-SRF-180-2000-00_bin-96","Mixotroph",207
"2850","SPO-SPSG-SRF-180-2000-00_bin-96","Phototroph",229
"2851","SPO-SPSG-SRF-180-2000-00_bin-98","Heterotroph",155
"2852","SPO-SPSG-SRF-180-2000-00_bin-98","Mixotroph",70
"2853","SPO-SPSG-SRF-180-2000-00_bin-98","Phototroph",171
"2854","SPO-SPSG-SRF-20-180-00_bin-100","Heterotroph",418
"2855","SPO-SPSG-SRF-20-180-00_bin-100","Mixotroph",279
"2856","SPO-SPSG-SRF-20-180-00_bin-100","Phototroph",309
"2857","SPO-SPSG-SRF-20-180-00_bin-104","Heterotroph",161
"2858","SPO-SPSG-SRF-20-180-00_bin-104","Mixotroph",77
"2859","SPO-SPSG-SRF-20-180-00_bin-104","Phototroph",179
"2860","SPO-SPSG-SRF-20-180-00_bin-106","Heterotroph",155
"2861","SPO-SPSG-SRF-20-180-00_bin-106","Mixotroph",69
"2862","SPO-SPSG-SRF-20-180-00_bin-106","Phototroph",175
"2863","SPO-SPSG-SRF-20-180-00_bin-109","Heterotroph",221
"2864","SPO-SPSG-SRF-20-180-00_bin-109","Mixotroph",119
"2865","SPO-SPSG-SRF-20-180-00_bin-109","Phototroph",219
"2866","SPO-SPSG-SRF-20-180-00_bin-113","Heterotroph",373
"2867","SPO-SPSG-SRF-20-180-00_bin-113","Mixotroph",198
"2868","SPO-SPSG-SRF-20-180-00_bin-113","Phototroph",254
"2869","SPO-SPSG-SRF-20-180-00_bin-115","Heterotroph",326
"2870","SPO-SPSG-SRF-20-180-00_bin-115","Mixotroph",165
"2871","SPO-SPSG-SRF-20-180-00_bin-115","Phototroph",214
"2872","SPO-SPSG-SRF-20-180-00_bin-127","Heterotroph",171
"2873","SPO-SPSG-SRF-20-180-00_bin-127","Mixotroph",84
"2874","SPO-SPSG-SRF-20-180-00_bin-127","Phototroph",187
"2875","SPO-SPSG-SRF-20-180-00_bin-129","Heterotroph",168
"2876","SPO-SPSG-SRF-20-180-00_bin-129","Mixotroph",83
"2877","SPO-SPSG-SRF-20-180-00_bin-129","Phototroph",173
"2878","SPO-SPSG-SRF-20-180-00_bin-130","Heterotroph",155
"2879","SPO-SPSG-SRF-20-180-00_bin-130","Mixotroph",67
"2880","SPO-SPSG-SRF-20-180-00_bin-130","Phototroph",168
"2881","SPO-SPSG-SRF-20-180-00_bin-153","Heterotroph",179
"2882","SPO-SPSG-SRF-20-180-00_bin-153","Mixotroph",85
"2883","SPO-SPSG-SRF-20-180-00_bin-153","Phototroph",179
"2884","SPO-SPSG-SRF-20-180-00_bin-158","Heterotroph",177
"2885","SPO-SPSG-SRF-20-180-00_bin-158","Mixotroph",80
"2886","SPO-SPSG-SRF-20-180-00_bin-158","Phototroph",170
"2887","SPO-SPSG-SRF-20-180-00_bin-164","Heterotroph",342
"2888","SPO-SPSG-SRF-20-180-00_bin-164","Mixotroph",180
"2889","SPO-SPSG-SRF-20-180-00_bin-164","Phototroph",179
"2890","SPO-SPSG-SRF-20-180-00_bin-168","Heterotroph",302
"2891","SPO-SPSG-SRF-20-180-00_bin-168","Mixotroph",174
"2892","SPO-SPSG-SRF-20-180-00_bin-168","Phototroph",227
"2893","SPO-SPSG-SRF-20-180-00_bin-177","Heterotroph",149
"2894","SPO-SPSG-SRF-20-180-00_bin-177","Mixotroph",65
"2895","SPO-SPSG-SRF-20-180-00_bin-177","Phototroph",167
"2896","SPO-SPSG-SRF-20-180-00_bin-178","Heterotroph",220
"2897","SPO-SPSG-SRF-20-180-00_bin-178","Mixotroph",117
"2898","SPO-SPSG-SRF-20-180-00_bin-178","Phototroph",167
"2899","SPO-SPSG-SRF-20-180-00_bin-18","Heterotroph",252
"2900","SPO-SPSG-SRF-20-180-00_bin-18","Mixotroph",136
"2901","SPO-SPSG-SRF-20-180-00_bin-18","Phototroph",221
"2902","SPO-SPSG-SRF-20-180-00_bin-182","Heterotroph",174
"2903","SPO-SPSG-SRF-20-180-00_bin-182","Mixotroph",82
"2904","SPO-SPSG-SRF-20-180-00_bin-182","Phototroph",159
"2905","SPO-SPSG-SRF-20-180-00_bin-188","Heterotroph",150
"2906","SPO-SPSG-SRF-20-180-00_bin-188","Mixotroph",64
"2907","SPO-SPSG-SRF-20-180-00_bin-188","Phototroph",169
"2908","SPO-SPSG-SRF-20-180-00_bin-26","Heterotroph",149
"2909","SPO-SPSG-SRF-20-180-00_bin-26","Mixotroph",64
"2910","SPO-SPSG-SRF-20-180-00_bin-26","Phototroph",169
"2911","SPO-SPSG-SRF-20-180-00_bin-38","Heterotroph",175
"2912","SPO-SPSG-SRF-20-180-00_bin-38","Mixotroph",79
"2913","SPO-SPSG-SRF-20-180-00_bin-38","Phototroph",169
"2914","SPO-SPSG-SRF-20-180-00_bin-52","Heterotroph",215
"2915","SPO-SPSG-SRF-20-180-00_bin-52","Mixotroph",122
"2916","SPO-SPSG-SRF-20-180-00_bin-52","Phototroph",211
"2917","SPO-SPSG-SRF-20-180-00_bin-59","Heterotroph",404
"2918","SPO-SPSG-SRF-20-180-00_bin-59","Mixotroph",211
"2919","SPO-SPSG-SRF-20-180-00_bin-59","Phototroph",209
"2920","SPO-SPSG-SRF-20-180-00_bin-62","Heterotroph",400
"2921","SPO-SPSG-SRF-20-180-00_bin-62","Mixotroph",602
"2922","SPO-SPSG-SRF-20-180-00_bin-62","Phototroph",656
"2923","SPO-SPSG-SRF-20-180-00_bin-65","Heterotroph",152
"2924","SPO-SPSG-SRF-20-180-00_bin-65","Mixotroph",67
"2925","SPO-SPSG-SRF-20-180-00_bin-65","Phototroph",171
"2926","SPO-SPSG-SRF-20-180-00_bin-68","Heterotroph",242
"2927","SPO-SPSG-SRF-20-180-00_bin-68","Mixotroph",135
"2928","SPO-SPSG-SRF-20-180-00_bin-68","Phototroph",177
"2929","SPO-SPSG-SRF-20-180-00_bin-69","Heterotroph",187
"2930","SPO-SPSG-SRF-20-180-00_bin-69","Mixotroph",80
"2931","SPO-SPSG-SRF-20-180-00_bin-69","Phototroph",172
"2932","SPO-SPSG-SRF-20-180-00_bin-71","Heterotroph",433
"2933","SPO-SPSG-SRF-20-180-00_bin-71","Mixotroph",219
"2934","SPO-SPSG-SRF-20-180-00_bin-71","Phototroph",212
"2935","SPO-SPSG-SRF-20-180-00_bin-78","Heterotroph",179
"2936","SPO-SPSG-SRF-20-180-00_bin-78","Mixotroph",86
"2937","SPO-SPSG-SRF-20-180-00_bin-78","Phototroph",190
"2938","SPO-SPSG-SRF-20-180-00_bin-80","Heterotroph",277
"2939","SPO-SPSG-SRF-20-180-00_bin-80","Mixotroph",131
"2940","SPO-SPSG-SRF-20-180-00_bin-80","Phototroph",167
"2941","SPO-SPSG-SRF-20-180-00_bin-81","Heterotroph",277
"2942","SPO-SPSG-SRF-20-180-00_bin-81","Mixotroph",170
"2943","SPO-SPSG-SRF-20-180-00_bin-81","Phototroph",232
"2944","SPO-SPSG-SRF-20-180-00_bin-82","Heterotroph",160
"2945","SPO-SPSG-SRF-20-180-00_bin-82","Mixotroph",74
"2946","SPO-SPSG-SRF-20-180-00_bin-82","Phototroph",171
"2947","SPO-SPSG-SRF-20-180-00_bin-93","Heterotroph",304
"2948","SPO-SPSG-SRF-20-180-00_bin-93","Mixotroph",163
"2949","SPO-SPSG-SRF-20-180-00_bin-93","Phototroph",220
"2950","SPO-SPSG-SRF-20-180-00_bin-94","Heterotroph",164
"2951","SPO-SPSG-SRF-20-180-00_bin-94","Mixotroph",72
"2952","SPO-SPSG-SRF-20-180-00_bin-94","Phototroph",177
"2953","SPO-SPSG-SRF-20-180-00_bin-96","Heterotroph",206
"2954","SPO-SPSG-SRF-20-180-00_bin-96","Mixotroph",107
"2955","SPO-SPSG-SRF-20-180-00_bin-96","Phototroph",192
"2956","SPO-SPSG-SRF-20-180-00_bin-97","Heterotroph",202
"2957","SPO-SPSG-SRF-20-180-00_bin-97","Mixotroph",102
"2958","SPO-SPSG-SRF-20-180-00_bin-97","Phototroph",206
"2959","SPO-SPSG-SRF-20-180-00_bin-99","Heterotroph",200
"2960","SPO-SPSG-SRF-20-180-00_bin-99","Mixotroph",100
"2961","SPO-SPSG-SRF-20-180-00_bin-99","Phototroph",188
"2962","SPO-SPSG-SRF-5-20-00_bin-108","Heterotroph",453
"2963","SPO-SPSG-SRF-5-20-00_bin-108","Mixotroph",309
"2964","SPO-SPSG-SRF-5-20-00_bin-108","Phototroph",336
"2965","SPO-SPSG-SRF-5-20-00_bin-127","Heterotroph",177
"2966","SPO-SPSG-SRF-5-20-00_bin-127","Mixotroph",77
"2967","SPO-SPSG-SRF-5-20-00_bin-127","Phototroph",178
"2968","SPO-SPSG-SRF-5-20-00_bin-21","Heterotroph",180
"2969","SPO-SPSG-SRF-5-20-00_bin-21","Mixotroph",92
"2970","SPO-SPSG-SRF-5-20-00_bin-21","Phototroph",180
"2971","SPO-SPSG-SRF-5-20-00_bin-3","Heterotroph",252
"2972","SPO-SPSG-SRF-5-20-00_bin-3","Mixotroph",142
"2973","SPO-SPSG-SRF-5-20-00_bin-3","Phototroph",212
"2974","SPO-SPSG-SRF-5-20-00_bin-49","Heterotroph",150
"2975","SPO-SPSG-SRF-5-20-00_bin-49","Mixotroph",72
"2976","SPO-SPSG-SRF-5-20-00_bin-49","Phototroph",182
"2977","SPO-SPSG-SRF-5-20-00_bin-57","Heterotroph",154
"2978","SPO-SPSG-SRF-5-20-00_bin-57","Mixotroph",70
"2979","SPO-SPSG-SRF-5-20-00_bin-57","Phototroph",175
"2980","SPO-SPSG-SRF-5-20-00_bin-72","Heterotroph",198
"2981","SPO-SPSG-SRF-5-20-00_bin-72","Mixotroph",90
"2982","SPO-SPSG-SRF-5-20-00_bin-72","Phototroph",195
"2983","SPO-SPSG-SRF-5-20-00_bin-80","Heterotroph",240
"2984","SPO-SPSG-SRF-5-20-00_bin-80","Mixotroph",123
"2985","SPO-SPSG-SRF-5-20-00_bin-80","Phototroph",197
